"date","tmax","tmin","prcp","game_id","stadium_id"
"2004-11-28","61","42","0","2004_12_TB_CAR","CAR00"
"2004-11-28","68","44","0","2004_12_TEN_HOU","HOU00"
"2004-11-28","48","35","0.09","2004_12_WAS_PIT","PIT00"
"2004-12-05","43","30","0","2004_13_ARI_DET","DET00"
"2004-12-05","76","53","0","2004_13_ATL_TB","TAM00"
"2004-12-05","80","65","0","2004_13_BUF_MIA","MIA00"
"2004-12-05","69","56","0.25","2004_13_CAR_NO","NOR00"
"2004-12-05","57","32","0","2004_13_CIN_BAL","BAL00"
"2004-12-06","46","38","0.26","2004_13_DAL_SEA","SEA00"
"2004-12-05","57","51","0.34","2004_13_DEN_SD","SDG00"
"2004-12-05","55","37","0","2004_13_GB_PHI","PHI00"
"2004-12-05","54","39","0","2004_13_HOU_NYJ","NYC00"
"2004-12-05","60","34","0","2004_13_KC_OAK","OAK00"
"2004-12-05","47","26","0.02","2004_13_MIN_CHI","CHI98"
"2004-12-05","44","18","0","2004_13_NE_CLE","CLE00"
"2004-12-05","59","34","0","2004_13_NYG_WAS","WAS00"
"2004-12-05","66","36","0","2004_13_PIT_JAX","JAX00"
"2004-12-05","50","32","0.24","2004_13_SF_STL","STL00"
"2004-12-05","53","33","0.01","2004_13_TEN_IND","IND99"
"2004-12-12","59","36","0","2004_14_CHI_JAX","JAX00"
"2004-12-12","44","36","0","2004_14_CIN_NE","BOS00"
"2004-12-12","37","30","0.49","2004_14_CLE_BUF","BUF00"
"2004-12-12","39","27","0.05","2004_14_DET_GB","GNB00"
"2004-12-12","79","45","0","2004_14_IND_HOU","HOU00"
"2004-12-13","47","32","0","2004_14_KC_TEN","NAS00"
"2004-12-12","58","26","0","2004_14_MIA_DEN","DEN00"
"2004-12-12","79","45","0","2004_14_NO_DAL","DAL99"
"2004-12-12","49","38","0","2004_14_NYG_BAL","BAL00"
"2004-12-12","40","32","0.01","2004_14_NYJ_PIT","PIT00"
"2004-12-12","58","43","0","2004_14_OAK_ATL","ATL00"
"2004-12-12","50","41","0","2004_14_PHI_WAS","WAS00"
"2004-12-12","40","33","0","2004_14_SEA_MIN","MIN00"
"2004-12-12","77","50","0","2004_14_SF_ARI","PHO99"
"2004-12-12","53","30","0","2004_14_STL_CAR","CAR00"
"2004-12-12","61","53","0","2004_14_TB_SD","SDG00"
"2004-12-19","34","6","0.03","2004_15_BAL_IND","IND99"
"2004-12-19","38","8","0.01","2004_15_BUF_CIN","CIN00"
"2004-12-18","60","31","0","2004_15_CAR_ATL","ATL00"
"2004-12-19","41","20","0.07","2004_15_DAL_PHI","PHI00"
"2004-12-19","23","7","0","2004_15_DEN_KC","KAN00"
"2004-12-19","18","4","0","2004_15_HOU_CHI","CHI98"
"2004-12-19","13","0","0","2004_15_JAX_GB","GNB00"
"2004-12-19","30","2","0.04","2004_15_MIN_DET","DET00"
"2004-12-20","60","50","0","2004_15_NE_MIA","MIA00"
"2004-12-19","66","50","0","2004_15_NO_TB","TAM00"
"2004-12-18","43","30","0","2004_15_PIT_NYG","NYC00"
"2004-12-19","40","21","0","2004_15_SD_CLE","CLE00"
"2004-12-19","47","21","0.06","2004_15_SEA_NYJ","NYC00"
"2004-12-19","77","48","0","2004_15_STL_ARI","PHO99"
"2004-12-19","46","39","0","2004_15_TEN_OAK","OAK00"
"2004-12-18","37","22","0.01","2004_15_WAS_SF","SFO00"
"2004-12-26","45","39","0.04","2004_16_ARI_SEA","SEA00"
"2004-12-26","56","27","0.04","2004_16_ATL_NO","NOR00"
"2004-12-26","27","19","0.04","2004_16_BAL_PIT","PIT00"
"2004-12-26","22","13","0.02","2004_16_BUF_SF","SFO00"
"2004-12-26","65","40","0","2004_16_CAR_TB","TAM00"
"2004-12-26","22","13","0.02","2004_16_CHI_DET","DET00"
"2004-12-26","75","51","0","2004_16_CLE_MIA","MIA00"
"2004-12-25","34","13","0","2004_16_DEN_TEN","NAS00"
"2004-12-24","49","23","0","2004_16_GB_MIN","MIN00"
"2004-12-26","47","33","0.2","2004_16_HOU_JAX","JAX00"
"2004-12-26","33","25","0.03","2004_16_NE_NYJ","NYC00"
"2004-12-26","26","20","0.01","2004_16_NYG_CIN","CIN00"
"2004-12-25","43","19","0","2004_16_OAK_KC","KAN00"
"2004-12-27","37","18","0","2004_16_PHI_STL","STL00"
"2004-12-26","25","12","0.03","2004_16_SD_IND","IND99"
"2004-12-26","59","28","0","2004_16_WAS_DAL","DAL99"
"2005-01-02","41","30","0","2004_17_ATL_SEA","SEA00"
"2005-01-02","47","33","0.01","2004_17_CIN_PHI","PHI00"
"2005-01-02","73","66","0","2004_17_CLE_HOU","HOU00"
"2005-01-02","50","37","0","2004_17_DAL_NYG","NYC00"
"2005-01-02","65","55","0.36","2004_17_DET_TEN","NAS00"
"2005-01-02","54","33","0.08","2004_17_GB_CHI","CHI98"
"2005-01-02","33","20","0","2004_17_IND_DEN","DEN00"
"2005-01-02","49","44","0.76","2004_17_JAX_OAK","OAK00"
"2005-01-02","59","47","0","2004_17_KC_SD","SDG00"
"2005-01-02","47","37","0","2004_17_MIA_BAL","BAL00"
"2005-01-02","47","39","0","2004_17_MIN_WAS","WAS00"
"2005-01-02","68","40","0","2004_17_NO_CAR","CAR00"
"2005-01-02","67","47","0.47","2004_17_NYJ_STL","STL00"
"2005-01-02","55","32","0.51","2004_17_PIT_BUF","BUF00"
"2005-01-02","49","26","0","2004_17_SF_NE","BOS00"
"2005-01-02","64","49","0","2004_17_TB_ARI","PHO99"
"2005-01-09","46","31","0","2004_18_DEN_IND","IND99"
"2005-01-09","29","20","0.01","2004_18_MIN_GB","GNB00"
"2005-01-08","63","56","0.2","2004_18_NYJ_SD","SDG00"
"2005-01-08","44","33","0.02","2004_18_STL_SEA","SEA00"
"2005-01-16","29","20","0","2004_19_IND_NE","BOS00"
"2005-01-16","33","27","0","2004_19_MIN_PHI","PHI00"
"2005-01-15","30","17","0","2004_19_NYJ_PIT","PIT00"
"2005-01-15","57","41","0","2004_19_STL_ATL","ATL00"
"2005-01-23","21","10","0.14","2004_20_ATL_PHI","PHI00"
"2005-01-23","14","2","0","2004_20_NE_PIT","PIT00"
"2005-02-06","65","40","0","2004_21_NE_PHI","JAX00"
"2005-09-11","80","58","0","2005_01_ARI_NYG","NYC00"
"2005-09-11","84","63","0","2005_01_CHI_WAS","WAS00"
"2005-09-11","69","46","0","2005_01_CIN_CLE","CLE00"
"2005-09-11","70","64","0","2005_01_DAL_SD","SDG00"
"2005-09-11","91","74","2.13","2005_01_DEN_MIA","MIA00"
"2005-09-11","87","58","0","2005_01_GB_DET","DET00"
"2005-09-11","79","53","0","2005_01_HOU_BUF","BUF00"
"2005-09-11","82","56","0","2005_01_IND_BAL","BAL00"
"2005-09-11","85","60","0","2005_01_NO_CAR","CAR00"
"2005-09-11","90","69","0","2005_01_NYJ_KC","KAN00"
"2005-09-08","81","59","0","2005_01_OAK_NE","BOS00"
"2005-09-12","90","65","0","2005_01_PHI_ATL","ATL00"
"2005-09-11","87","65","0","2005_01_SEA_JAX","JAX00"
"2005-09-11","87","58","0","2005_01_STL_SF","SFO00"
"2005-09-11","69","46","0","2005_01_TB_MIN","MIN00"
"2005-09-11","82","55","0","2005_01_TEN_PIT","PIT00"
"2005-09-18","67","49","0","2005_02_ATL_SEA","SEA00"
"2005-09-18","81","57","0","2005_02_BAL_TEN","NAS00"
"2005-09-18","95","74","0","2005_02_BUF_TB","TAM00"
"2005-09-18","79","58","0","2005_02_CLE_GB","GNB00"
"2005-09-18","81","54","0","2005_02_DET_CHI","CHI98"
"2005-09-18","76","56","0","2005_02_JAX_IND","IND99"
"2005-09-18","85","53","0","2005_02_KC_OAK","OAK00"
"2005-09-18","83","65","0","2005_02_MIA_NYJ","NYC00"
"2005-09-18","77","55","0","2005_02_MIN_CIN","CIN00"
"2005-09-18","90","64","0","2005_02_NE_CAR","CAR00"
"2005-09-19","85","67","0","2005_02_NYG_NO","NYC00"
"2005-09-18","94","76","0","2005_02_PIT_HOU","HOU00"
"2005-09-18","82","49","0","2005_02_SD_DEN","DEN00"
"2005-09-18","83","65","0","2005_02_SF_PHI","PHI00"
"2005-09-18","100","70","0","2005_02_STL_ARI","PHO99"
"2005-09-19","94","73","0","2005_02_WAS_DAL","DAL99"
"2005-09-25","70","46","0","2005_03_ARI_SEA","SEA00"
"2005-09-25","80","61","1.47","2005_03_ATL_BUF","BUF00"
"2005-09-25","88","74","0.33","2005_03_CAR_MIA","MIA00"
"2005-09-25","75","67","0.12","2005_03_CIN_CHI","CHI98"
"2005-09-25","74","66","1.92","2005_03_CLE_IND","IND99"
"2005-09-25","81","63","0.19","2005_03_DAL_SF","SFO00"
"2005-09-25","71","60","0","2005_03_JAX_NYJ","NYC00"
"2005-09-26","82","40","0","2005_03_KC_DEN","DEN00"
"2005-09-25","83","61","0","2005_03_NE_PIT","PIT00"
"2005-09-25","63","40","0","2005_03_NO_MIN","MIN00"
"2005-09-25","71","59","0","2005_03_NYG_SD","SDG00"
"2005-09-25","80","64","0","2005_03_OAK_PHI","PHI00"
"2005-09-25","67","61","0.51","2005_03_TB_GB","GNB00"
"2005-09-25","75","69","1.04","2005_03_TEN_STL","STL00"
"2005-10-02","94","72","0","2005_04_BUF_NO","SAN00"
"2005-10-02","75","54","0","2005_04_DAL_OAK","OAK00"
"2005-10-02","86","74","0.24","2005_04_DEN_JAX","JAX00"
"2005-10-02","91","76","0.35","2005_04_DET_TB","TAM00"
"2005-10-03","82","57","0","2005_04_GB_CAR","CAR00"
"2005-10-02","84","61","0","2005_04_HOU_CIN","CIN00"
"2005-10-02","86","66","0","2005_04_IND_TEN","NAS00"
"2005-10-02","87","72","0","2005_04_MIN_ATL","ATL00"
"2005-10-02","79","48","0","2005_04_NYJ_BAL","BAL00"
"2005-10-02","88","67","2.09","2005_04_PHI_KC","KAN00"
"2005-10-02","70","52","0","2005_04_SD_NE","BOS00"
"2005-10-02","82","57","0","2005_04_SEA_WAS","WAS00"
"2005-10-02","91","76","0","2005_04_SF_ARI","MEX00"
"2005-10-02","80","57","0","2005_04_STL_NYG","NYC00"
"2005-10-09","63","39","0","2005_05_BAL_DET","DET00"
"2005-10-09","88","71","0","2005_05_CAR_ARI","PHO99"
"2005-10-09","53","46","1.74","2005_05_CHI_CLE","CLE00"
"2005-10-09","83","71","0","2005_05_CIN_JAX","JAX00"
"2005-10-09","63","39","0","2005_05_IND_SF","SFO00"
"2005-10-09","50","46","0","2005_05_MIA_BUF","BUF00"
"2005-10-09","67","63","0","2005_05_NE_ATL","ATL00"
"2005-10-09","59","33","0","2005_05_NO_GB","GNB00"
"2005-10-09","82","51","0","2005_05_PHI_DAL","DAL99"
"2005-10-10","73","59","0","2005_05_PIT_SD","SDG00"
"2005-10-09","65","42","0","2005_05_SEA_STL","STL00"
"2005-10-09","59","53","0.01","2005_05_TB_NYJ","NYC00"
"2005-10-09","82","51","0","2005_05_TEN_HOU","HOU00"
"2005-10-09","62","32","0.62","2005_05_WAS_DEN","DEN00"
"2005-10-16","84","59","0","2005_06_ATL_NO","SAN00"
"2005-10-16","60","45","0","2005_06_CAR_DET","DET00"
"2005-10-16","75","44","0","2005_06_CIN_TEN","NAS00"
"2005-10-16","67","48","0","2005_06_CLE_BAL","BAL00"
"2005-10-16","58","52","0","2005_06_HOU_SEA","SEA00"
"2005-10-16","56","43","0","2005_06_JAX_PIT","PIT00"
"2005-10-16","85","67","0","2005_06_MIA_TB","TAM00"
"2005-10-16","63","41","0","2005_06_MIN_CHI","CHI98"
"2005-10-16","77","41","0","2005_06_NE_DEN","DEN00"
"2005-10-16","86","58","0","2005_06_NYG_DAL","DAL99"
"2005-10-16","54","50","0","2005_06_NYJ_BUF","BUF00"
"2005-10-16","86","55","0","2005_06_SD_OAK","OAK00"
"2005-10-17","71","40","0","2005_06_STL_IND","IND99"
"2005-10-16","74","55","0","2005_06_WAS_KC","KAN00"
"2005-10-23","48","32","0.18","2005_07_BAL_CHI","CHI98"
"2005-10-23","81","52","0","2005_07_BUF_OAK","OAK00"
"2005-10-23","55","52","0.15","2005_07_DAL_SEA","SEA00"
"2005-10-23","54","45","0","2005_07_DEN_NYG","NYC00"
"2005-10-23","46","41","1.24","2005_07_DET_CLE","CLE00"
"2005-10-23","46","41","1.24","2005_07_GB_MIN","MIN00"
"2005-10-23","84","53","0","2005_07_IND_HOU","HOU00"
"2005-10-21","84","74","0.48","2005_07_KC_MIA","MIA00"
"2005-10-23","51","42","0","2005_07_NO_STL","STL00"
"2005-10-24","64","48","0","2005_07_NYJ_ATL","ATL00"
"2005-10-23","49","37","0.31","2005_07_PIT_CIN","CIN00"
"2005-10-23","62","46","0","2005_07_SD_PHI","PHI00"
"2005-10-23","63","48","0","2005_07_SF_WAS","WAS00"
"2005-10-23","87","63","0","2005_07_TEN_ARI","PHO99"
"2005-10-30","79","52","0","2005_08_ARI_DAL","DAL99"
"2005-10-31","64","32","0","2005_08_BAL_PIT","PIT00"
"2005-10-30","38","32","0.4","2005_08_BUF_NE","BOS00"
"2005-10-30","67","33","0","2005_08_CHI_DET","DET00"
"2005-10-30","79","52","0","2005_08_CLE_HOU","HOU00"
"2005-10-30","63","30","0","2005_08_GB_CIN","CIN00"
"2005-10-30","71","38","0.12","2005_08_JAX_STL","STL00"
"2005-10-30","69","57","0","2005_08_KC_SD","SDG00"
"2005-10-30","77","41","0","2005_08_MIA_NO","BRG00"
"2005-10-30","70","29","0","2005_08_MIN_CAR","CAR00"
"2005-10-30","71","31","0","2005_08_OAK_TEN","NAS00"
"2005-10-30","51","32","0.03","2005_08_PHI_DEN","DEN00"
"2005-10-30","67","33","0","2005_08_TB_SF","SFO00"
"2005-10-30","67","45","0","2005_08_WAS_NYG","NYC00"
"2005-11-06","83","73","0","2005_09_ATL_MIA","MIA00"
"2005-11-06","84","67","0","2005_09_CAR_TB","TAM00"
"2005-11-06","86","64","0","2005_09_CHI_NO","BRG00"
"2005-11-06","77","47","0.01","2005_09_CIN_BAL","BAL00"
"2005-11-06","54","46","0.52","2005_09_DET_MIN","MIN00"
"2005-11-06","82","54","0","2005_09_HOU_JAX","JAX00"
"2005-11-07","57","49","0.26","2005_09_IND_NE","BOS00"
"2005-11-06","65","44","0.01","2005_09_NYG_SF","SFO00"
"2005-11-06","62","37","0","2005_09_OAK_KC","KAN00"
"2005-11-06","77","54","0","2005_09_PHI_WAS","WAS00"
"2005-11-06","49","35","0.4","2005_09_PIT_GB","GNB00"
"2005-11-06","69","53","0.01","2005_09_SD_NYJ","NYC00"
"2005-11-06","83","56","0","2005_09_SEA_ARI","PHO99"
"2005-11-06","54","46","0.52","2005_09_TEN_CLE","CLE00"
"2005-11-13","66","46","0.07","2005_10_ARI_DET","DET00"
"2005-11-13","81","54","0","2005_10_BAL_JAX","JAX00"
"2005-11-13","61","45","0.02","2005_10_CLE_PIT","PIT00"
"2005-11-14","67","50","0","2005_10_DAL_PHI","PHI00"
"2005-11-13","72","44","0","2005_10_DEN_OAK","OAK00"
"2005-11-13","76","54","0","2005_10_GB_ATL","ATL00"
"2005-11-13","66","40","0.01","2005_10_HOU_IND","IND99"
"2005-11-13","63","50","0.01","2005_10_KC_BUF","BUF00"
"2005-11-13","65","48","0","2005_10_MIN_NYG","NYC00"
"2005-11-13","83","74","0","2005_10_NE_MIA","MIA00"
"2005-11-13","72","39","0","2005_10_NYJ_CAR","CAR00"
"2005-11-13","61","36","0","2005_10_SF_CHI","CHI98"
"2005-11-13","51","42","0.87","2005_10_STL_SEA","SEA00"
"2005-11-13","83","62","0","2005_10_WAS_TB","TAM00"
"2005-11-20","47","36","0","2005_11_ARI_STL","STL00"
"2005-11-20","83","53","0","2005_11_BUF_SD","SDG00"
"2005-11-20","45","32","0","2005_11_CAR_CHI","CHI98"
"2005-11-20","68","45","0","2005_11_DET_DAL","DAL99"
"2005-11-20","56","28","0","2005_11_IND_CIN","CIN00"
"2005-11-20","61","32","0","2005_11_JAX_TEN","NAS00"
"2005-11-20","68","45","0","2005_11_KC_HOU","HOU00"
"2005-11-20","52","30","0","2005_11_MIA_CLE","CLE00"
"2005-11-21","44","32","0","2005_11_MIN_GB","GNB00"
"2005-11-20","43","27","0","2005_11_NO_NE","BOS00"
"2005-11-20","60","26","0","2005_11_NYJ_DEN","DEN00"
"2005-11-20","58","35","0","2005_11_OAK_WAS","WAS00"
"2005-11-20","57","39","0","2005_11_PHI_NYG","NYC00"
"2005-11-20","60","28","0","2005_11_PIT_BAL","BAL00"
"2005-11-20","52","31","0","2005_11_SEA_SF","SFO00"
"2005-11-20","59","49","1.39","2005_11_TB_ATL","ATL00"
"2005-11-24","36","13","0.06","2005_12_ATL_DET","DET00"
"2005-11-27","60","47","0.11","2005_12_BAL_CIN","CIN00"
"2005-11-27","47","22","0.07","2005_12_CAR_BUF","BUF00"
"2005-11-27","81","62","0","2005_12_CHI_TB","TAM00"
"2005-11-27","35","26","0","2005_12_CLE_MIN","MIN00"
"2005-11-24","77","54","0","2005_12_DEN_DAL","DAL99"
"2005-11-27","53","31","0","2005_12_GB_PHI","PHI00"
"2005-11-27","60","46","0","2005_12_JAX_ARI","PHO99"
"2005-11-27","57","34","0","2005_12_MIA_OAK","OAK00"
"2005-11-27","60","46","0.45","2005_12_NE_KC","KAN00"
"2005-11-27","52","40","0","2005_12_NO_NYJ","NYC00"
"2005-11-27","43","33","0.11","2005_12_NYG_SEA","SEA00"
"2005-11-28","63","48","0.66","2005_12_PIT_IND","IND99"
"2005-11-27","53","34","0","2005_12_SD_WAS","WAS00"
"2005-11-27","63","53","0.03","2005_12_SF_TEN","NAS00"
"2005-11-27","82","59","0.06","2005_12_STL_HOU","HOU00"
"2005-12-04","31","23","0.07","2005_13_ARI_SF","SFO00"
"2005-12-04","68","40","0.18","2005_13_ATL_CAR","CAR00"
"2005-12-04","79","60","0","2005_13_BUF_MIA","MIA00"
"2005-12-04","31","25","0.19","2005_13_CIN_PIT","PIT00"
"2005-12-04","34","28","0.32","2005_13_DAL_NYG","NYC00"
"2005-12-04","27","12","0","2005_13_DEN_KC","KAN00"
"2005-12-04","28","12","0.02","2005_13_GB_CHI","CHI98"
"2005-12-04","50","31","0.32","2005_13_HOU_BAL","BAL00"
"2005-12-04","31","25","0.01","2005_13_JAX_CLE","CLE00"
"2005-12-04","31","23","0.07","2005_13_MIN_DET","DET00"
"2005-12-04","33","25","0","2005_13_NYJ_NE","BOS00"
"2005-12-04","67","47","0","2005_13_OAK_SD","SDG00"
"2005-12-05","36","30","0.03","2005_13_SEA_PHI","PHI00"
"2005-12-04","81","52","0.8","2005_13_TB_NO","BRG00"
"2005-12-04","30","23","0","2005_13_TEN_IND","IND99"
"2005-12-04","30","22","0","2005_13_WAS_STL","STL00"
"2005-12-11","44","16","0","2005_14_BAL_DEN","DEN00"
"2005-12-11","32","26","0.14","2005_14_CHI_PIT","PIT00"
"2005-12-11","36","29","0","2005_14_CLE_CIN","CIN00"
"2005-12-11","28","2","0","2005_14_DET_GB","GNB00"
"2005-12-11","45","37","0","2005_14_HOU_TEN","NAS00"
"2005-12-11","56","39","0","2005_14_IND_JAX","JAX00"
"2005-12-11","65","37","0","2005_14_KC_DAL","DAL99"
"2005-12-11","67","50","0","2005_14_MIA_SD","SDG00"
"2005-12-11","32","25","0.22","2005_14_NE_BUF","BUF00"
"2005-12-12","62","34","0","2005_14_NO_ATL","ATL00"
"2005-12-11","40","25","0","2005_14_NYG_PHI","PHI00"
"2005-12-11","39","31","0","2005_14_OAK_NYJ","NYC00"
"2005-12-11","42","30","0","2005_14_SF_SEA","SEA00"
"2005-12-11","37","20","0","2005_14_STL_MIN","MIN00"
"2005-12-11","52","26","0","2005_14_TB_CAR","CAR00"
"2005-12-11","67","46","0","2005_14_WAS_ARI","PHO99"
"2005-12-18","55","37","0","2005_15_ARI_HOU","HOU00"
"2005-12-18","15","4","0","2005_15_ATL_CHI","CHI98"
"2005-12-18","61","36","0","2005_15_CAR_NO","BRG00"
"2005-12-18","24","8","0","2005_15_CIN_DET","DET00"
"2005-12-18","58","43","1.66","2005_15_CLE_OAK","OAK00"
"2005-12-18","46","32","0","2005_15_DAL_WAS","WAS00"
"2005-12-17","31","25","0.1","2005_15_DEN_BUF","BUF00"
"2005-12-19","39","21","0","2005_15_GB_BAL","BAL00"
"2005-12-17","41","33","0","2005_15_KC_NYG","NYC00"
"2005-12-18","84","72","0","2005_15_NYJ_MIA","MIA00"
"2005-12-18","29","19","0.01","2005_15_PHI_STL","STL00"
"2005-12-18","35","15","0","2005_15_PIT_MIN","MIN00"
"2005-12-18","26","8","0.04","2005_15_SD_IND","IND99"
"2005-12-18","49","27","0","2005_15_SEA_TEN","NAS00"
"2005-12-18","53","48","0.83","2005_15_SF_JAX","JAX00"
"2005-12-17","48","28","0.65","2005_15_TB_NE","BOS00"
"2005-12-24","68","47","0","2005_16_ATL_TB","TAM00"
"2005-12-24","52","34","0","2005_16_BUF_CIN","CIN00"
"2005-12-25","36","31","0","2005_16_CHI_GB","GNB00"
"2005-12-24","58","25","0.01","2005_16_DAL_CAR","CAR00"
"2005-12-24","74","42","0","2005_16_DET_NO","SAN00"
"2005-12-24","62","53","0.63","2005_16_IND_SEA","SEA00"
"2005-12-24","71","54","0","2005_16_JAX_HOU","HOU00"
"2005-12-25","42","24","0.91","2005_16_MIN_BAL","BAL00"
"2005-12-26","53","39","0.11","2005_16_NE_NYJ","NYC00"
"2005-12-24","58","33","0","2005_16_NYG_WAS","WAS00"
"2005-12-24","55","23","0","2005_16_OAK_DEN","DEN00"
"2005-12-24","78","47","0","2005_16_PHI_ARI","PHO99"
"2005-12-24","44","31","0","2005_16_PIT_CLE","CLE00"
"2005-12-24","45","37","0.96","2005_16_SD_KC","KAN00"
"2005-12-24","49","38","0.13","2005_16_SF_STL","STL00"
"2005-12-24","79","60","0","2005_16_TEN_MIA","MIA00"
"2006-01-01","51","29","0","2005_17_ARI_IND","IND99"
"2006-01-01","25","16","0.01","2005_17_BAL_CLE","CLE00"
"2006-01-01","42","32","0","2005_17_BUF_NYJ","NYC00"
"2006-01-01","65","45","0.22","2005_17_CAR_ATL","ATL00"
"2006-01-01","25","16","0.01","2005_17_CHI_MIN","MIN00"
"2006-01-01","62","39","0","2005_17_CIN_KC","KAN00"
"2005-12-31","61","53","0.17","2005_17_DEN_SD","SDG00"
"2006-01-01","40","33","0","2005_17_DET_PIT","PIT00"
"2006-01-01","38","33","0.03","2005_17_HOU_SF","SFO00"
"2006-01-01","31","20","0.26","2005_17_MIA_NE","BOS00"
"2006-01-01","78","61","0","2005_17_NO_TB","TAM00"
"2005-12-31","63","49","2.34","2005_17_NYG_OAK","OAK00"
"2006-01-01","35","30","0.02","2005_17_SEA_GB","GNB00"
"2006-01-01","81","65","0","2005_17_STL_DAL","DAL99"
"2006-01-01","72","60","0.05","2005_17_TEN_JAX","JAX00"
"2006-01-01","45","31","0","2005_17_WAS_PHI","PHI00"
"2006-01-08","46","34","0","2005_18_CAR_NYG","NYC00"
"2006-01-07","35","19","0","2005_18_JAX_NE","BOS00"
"2006-01-08","62","29","0","2005_18_PIT_CIN","CIN00"
"2006-01-07","55","40","0","2005_18_WAS_TB","TAM00"
"2006-01-15","45","27","0","2005_19_CAR_CHI","CHI98"
"2006-01-14","60","31","0","2005_19_NE_DEN","DEN00"
"2006-01-15","40","23","0","2005_19_PIT_IND","IND99"
"2006-01-14","46","38","0.26","2005_19_WAS_SEA","SEA00"
"2006-01-22","51","44","0","2005_20_CAR_SEA","SEA00"
"2006-01-22","37","18","0","2005_20_PIT_DEN","DEN00"
"2006-02-05","33","26","0.05","2005_21_SEA_PIT","DET00"
"2006-09-10","84","63","0.12","2006_01_ATL_CAR","CAR00"
"2006-09-10","91","75","0","2006_01_BAL_TB","TAM00"
"2006-09-10","82","53","0","2006_01_BUF_NE","BOS00"
"2006-09-10","63","46","0.03","2006_01_CHI_GB","GNB00"
"2006-09-10","73","66","0.29","2006_01_CIN_KC","KAN00"
"2006-09-10","84","74","0.38","2006_01_DAL_JAX","JAX00"
"2006-09-10","85","66","0","2006_01_DEN_STL","STL00"
"2006-09-10","73","62","0","2006_01_IND_NYG","NYC00"
"2006-09-07","76","50","0","2006_01_MIA_PIT","PIT00"
"2006-09-11","69","63","0","2006_01_MIN_WAS","WAS00"
"2006-09-10","66","51","0","2006_01_NO_CLE","CLE00"
"2006-09-10","89","71","0","2006_01_NYJ_TEN","NAS00"
"2006-09-10","91","72","0.01","2006_01_PHI_HOU","HOU00"
"2006-09-11","92","59","0","2006_01_SD_OAK","OAK00"
"2006-09-10","63","57","0","2006_01_SEA_DET","DET00"
"2006-09-10","96","75","0","2006_01_SF_ARI","PHO00"
"2006-09-17","66","52","0","2006_02_ARI_SEA","SEA00"
"2006-09-17","89","77","0","2006_02_BUF_MIA","MIA00"
"2006-09-17","78","55","0","2006_02_CAR_MIN","MIN00"
"2006-09-17","83","58","0","2006_02_CLE_CIN","CIN00"
"2006-09-17","82","59","0.3","2006_02_DET_CHI","CHI98"
"2006-09-17","83","58","0.3","2006_02_HOU_IND","IND99"
"2006-09-17","63","37","0","2006_02_KC_DEN","DEN00"
"2006-09-17","80","63","0","2006_02_NE_NYJ","NYC00"
"2006-09-17","85","57","0.05","2006_02_NO_GB","GNB00"
"2006-09-17","82","62","0","2006_02_NYG_PHI","PHI00"
"2006-09-17","82","58","0","2006_02_OAK_BAL","BAL00"
"2006-09-18","90","70","0","2006_02_PIT_JAX","JAX00"
"2006-09-17","80","57","0","2006_02_STL_SF","SFO00"
"2006-09-17","89","67","0","2006_02_TB_ATL","ATL00"
"2006-09-17","79","61","0","2006_02_TEN_SD","SDG00"
"2006-09-17","91","79","0.09","2006_02_WAS_DAL","DAL99"
"2006-09-25","83","66","0","2006_03_ATL_NO","NOR00"
"2006-09-24","76","57","0.29","2006_03_BAL_CLE","CLE00"
"2006-09-24","90","74","0","2006_03_CAR_TB","TAM00"
"2006-09-24","76","57","0.29","2006_03_CHI_MIN","MIN00"
"2006-09-24","71","56","0.04","2006_03_CIN_PIT","PIT00"
"2006-09-24","68","59","0","2006_03_DEN_NE","BOS00"
"2006-09-24","68","48","0","2006_03_GB_DET","DET00"
"2006-09-24","67","53","0","2006_03_JAX_IND","IND99"
"2006-09-24","77","50","0","2006_03_NYG_SEA","SEA00"
"2006-09-24","70","56","0.02","2006_03_NYJ_BUF","BUF00"
"2006-09-24","68","48","0","2006_03_PHI_SF","SFO00"
"2006-09-24","94","69","0","2006_03_STL_ARI","PHO00"
"2006-09-24","90","79","0","2006_03_TEN_MIA","MIA00"
"2006-09-24","82","68","0.33","2006_03_WAS_HOU","HOU00"
"2006-10-01","88","58","0","2006_04_ARI_ATL","ATL00"
"2006-10-01","67","51","0","2006_04_CLE_OAK","OAK00"
"2006-10-01","83","58","0","2006_04_DAL_TEN","NAS00"
"2006-10-01","87","52","0","2006_04_DET_STL","STL00"
"2006-10-02","71","54","0","2006_04_GB_PHI","PHI00"
"2006-10-01","68","56","0.35","2006_04_IND_NYJ","NYC00"
"2006-10-01","73","56","0.2","2006_04_JAX_WAS","WAS00"
"2006-10-01","91","69","0","2006_04_MIA_HOU","HOU00"
"2006-10-01","63","50","0.21","2006_04_MIN_BUF","BUF00"
"2006-10-01","75","49","0","2006_04_NE_CIN","CIN00"
"2006-10-01","80","53","0","2006_04_NO_CAR","CAR00"
"2006-10-01","70","51","0.09","2006_04_SD_BAL","BAL00"
"2006-10-01","74","44","0.01","2006_04_SEA_CHI","CHI98"
"2006-10-01","94","56","0","2006_04_SF_KC","KAN00"
"2006-10-09","40","37","0.17","2006_05_BAL_DEN","DEN00"
"2006-10-08","72","43","0","2006_05_BUF_CHI","CHI98"
